line              time   logTeff      logL  logLgrav             M           R  logg   rho_phot    logMdot     logTc     logPc   logrhoc   logTmax   Mr_Tmax  logrhomax   eps_nucl    eps_grav      eps_nu   Mr_b_CE  normR_b_CE   logT_b logrho_b   Mr_t_CC  normR_t_CC   logT_t logrho_t     tau_max      Ro_max       tau_g        Ro_g     tau_Hp2      Ro_Hp2      tau_Hp       Ro_Hp      tau_R2       Ro_R2      tau_M2       Ro_M2   tau_max_c    Ro_max_c     tau_g_c      Ro_g_c   tau_Hp2_c    Ro_Hp2_c    tau_Hp_c     Ro_Hp_c    tau_R2_c     Ro_R2_c    tau_M2_c     Ro_M2_c     k2_conv      k2_rad     Omega_s     Omega_c     Vsurf        Prot     J_act    J_core         OOc     Vcrit      torque    B_equi        D_nu    D_nu_ech    D_nu_err      nu_max   DPi_asym.   R_acc_tot   R_acc_BCE    R_acc_He     Mbol       BC      U-B      B-V      V-R      V-I      J-K      H-K      V-K      G-V    Gbp-V    Grp-V      M_U      M_B      M_V      M_R      M_I      M_H      M_J      M_K      M_G    M_Gbp    M_Grp         H1s         H2s        He3s        He4s        Li6s        Li7s        Be7s        Be9s        B10s        B11s        C12s        C13s        C14s        N14s        N15s        O16s        O17s        O18s        F19s       Ne20s       Ne21s       Ne22s       Na23s       Mg24s       Mg25s       Mg26s       Al26s       Al27s       Si28s         H1c         H2c        He3c        He4c        C12c        C13c        C14c        N14c        N15c        O16c        O17c        O18c        F19c       Ne20c       Ne21c       Ne22c       Na23c       Mg24c       Mg25c       Mg26c       Al26c       Al27c       Si28c
 284  1.5581904955E+10  3.708635 -0.370366 -4.160336    0.79901463     0.83387  4.50  3.380E-07 -13.041214  7.152808 17.430629  2.341906  7.152808  0.000000  2.341906  6.2693E+00  4.7714E-03  1.6188E-07  0.7568422  6.766E-01  6.39868 -0.26927  0.0000000  0.000E+00  0.00000  0.00000  2.4331E-01  0.0000E+00  1.4581E-01  0.0000E+00  1.0306E-01  0.0000E+00  7.6504E-02  0.0000E+00  4.6240E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  2.1118E-02  6.8108E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  1.6461E-04  1.5837E-04  3.7877E-02  3.8497E-03 -1.0000E+00  3.0379E+03  1.1196E+03  2.9399E+03   5.6759  -0.2513   0.6096   0.8970   0.4931   0.9107   0.5540   0.0853   2.0521  -0.2155   0.2384  -0.8136   7.4337   6.8242   5.9272   5.4341   5.0165   3.9603   4.4291   3.8751   5.7117   6.1656   5.1136  7.1595E-01  2.0554E-17  1.0194E-04  2.6996E-01  3.8487E-16  4.1067E-10  3.6607E-26  1.6378E-10  7.6423E-10  3.3838E-09  2.4475E-03  2.9658E-05  2.3870E-30  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  2.1653E-01  1.6622E-18  8.7441E-06  7.6905E-01  7.0242E-06  1.5111E-06  3.1181E-22  3.6114E-03  9.5541E-08  5.9045E-03  9.6007E-05  6.3650E-09  5.0353E-07  1.2124E-03  3.0572E-06  7.2286E-05  5.7672E-05  5.7831E-04  7.6263E-05  8.7325E-05  6.1904E-28  5.8310E-05  6.4033E-04
 285  1.5581904955E+10  3.708635 -0.370366 -4.160336    0.79901463     0.83387  4.50  3.380E-07 -13.041214  7.152808 17.430629  2.341906  7.152808  0.000000  2.341906  6.2693E+00  4.7714E-03  1.6188E-07  0.7568422  6.766E-01  6.39868 -0.26927  0.0000000  0.000E+00  0.00000  0.00000  2.4331E-01  0.0000E+00  1.4581E-01  0.0000E+00  1.0306E-01  0.0000E+00  7.6504E-02  0.0000E+00  4.6240E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  2.1118E-02  6.8108E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  1.6461E-04  1.5837E-04  3.7877E-02  3.8497E-03 -1.0000E+00  3.0379E+03  1.1196E+03  2.9399E+03   5.6759  -0.2513   0.6096   0.8970   0.4931   0.9107   0.5540   0.0853   2.0521  -0.2155   0.2384  -0.8136   7.4337   6.8242   5.9272   5.4341   5.0165   3.9603   4.4291   3.8751   5.7117   6.1656   5.1136  7.1595E-01  2.0554E-17  1.0194E-04  2.6996E-01  3.8487E-16  4.1067E-10  3.6607E-26  1.6378E-10  7.6423E-10  3.3838E-09  2.4475E-03  2.9658E-05  2.3870E-30  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  2.1653E-01  1.6622E-18  8.7441E-06  7.6905E-01  7.0242E-06  1.5111E-06  3.1181E-22  3.6114E-03  9.5541E-08  5.9045E-03  9.6007E-05  6.3650E-09  5.0353E-07  1.2124E-03  3.0572E-06  7.2286E-05  5.7672E-05  5.7831E-04  7.6263E-05  8.7325E-05  6.1904E-28  5.8310E-05  6.4033E-04
 286  1.5581904955E+10  3.708635 -0.370366 -4.160336    0.79901463     0.83387  4.50  3.380E-07 -13.041214  7.152808 17.430629  2.341906  7.152808  0.000000  2.341906  6.2693E+00  4.7714E-03  1.6188E-07  0.7568422  6.766E-01  6.39868 -0.26927  0.0000000  0.000E+00  0.00000  0.00000  2.4331E-01  0.0000E+00  1.4581E-01  0.0000E+00  1.0306E-01  0.0000E+00  7.6504E-02  0.0000E+00  4.6240E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  2.1118E-02  6.8108E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  1.6461E-04  1.5837E-04  3.7877E-02  3.8497E-03 -1.0000E+00  3.0379E+03  1.1196E+03  2.9399E+03   5.6759  -0.2513   0.6096   0.8970   0.4931   0.9107   0.5540   0.0853   2.0521  -0.2155   0.2384  -0.8136   7.4337   6.8242   5.9272   5.4341   5.0165   3.9603   4.4291   3.8751   5.7117   6.1656   5.1136  7.1595E-01  2.0554E-17  1.0194E-04  2.6996E-01  3.8487E-16  4.1067E-10  3.6607E-26  1.6378E-10  7.6423E-10  3.3838E-09  2.4475E-03  2.9658E-05  2.3870E-30  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  2.1653E-01  1.6622E-18  8.7441E-06  7.6905E-01  7.0242E-06  1.5111E-06  3.1181E-22  3.6114E-03  9.5541E-08  5.9045E-03  9.6007E-05  6.3650E-09  5.0353E-07  1.2124E-03  3.0572E-06  7.2286E-05  5.7672E-05  5.7831E-04  7.6263E-05  8.7325E-05  6.1904E-28  5.8310E-05  6.4033E-04
 287  1.5581904955E+10  3.708635 -0.370366 -4.160336    0.79901463     0.83387  4.50  3.380E-07 -13.041214  7.152808 17.430629  2.341906  7.152808  0.000000  2.341906  6.2693E+00  4.7714E-03  1.6188E-07  0.7568422  6.766E-01  6.39868 -0.26927  0.0000000  0.000E+00  0.00000  0.00000  2.4331E-01  0.0000E+00  1.4581E-01  0.0000E+00  1.0306E-01  0.0000E+00  7.6504E-02  0.0000E+00  4.6240E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  2.1118E-02  6.8108E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  1.6461E-04  1.5837E-04  3.7877E-02  3.8497E-03 -1.0000E+00  3.0379E+03  1.1196E+03  2.9399E+03   5.6759  -0.2513   0.6096   0.8970   0.4931   0.9107   0.5540   0.0853   2.0521  -0.2155   0.2384  -0.8136   7.4337   6.8242   5.9272   5.4341   5.0165   3.9603   4.4291   3.8751   5.7117   6.1656   5.1136  7.1595E-01  2.0554E-17  1.0194E-04  2.6996E-01  3.8487E-16  4.1067E-10  3.6607E-26  1.6378E-10  7.6423E-10  3.3838E-09  2.4475E-03  2.9658E-05  2.3870E-30  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  2.1653E-01  1.6622E-18  8.7441E-06  7.6905E-01  7.0242E-06  1.5111E-06  3.1181E-22  3.6114E-03  9.5541E-08  5.9045E-03  9.6007E-05  6.3650E-09  5.0353E-07  1.2124E-03  3.0572E-06  7.2286E-05  5.7672E-05  5.7831E-04  7.6263E-05  8.7325E-05  6.1904E-28  5.8310E-05  6.4033E-04
 288  1.5581904955E+10  3.708635 -0.370366 -4.160336    0.79901463     0.83387  4.50  3.380E-07 -13.041214  7.152808 17.430629  2.341906  7.152808  0.000000  2.341906  6.2693E+00  4.7714E-03  1.6188E-07  0.7568422  6.766E-01  6.39868 -0.26927  0.0000000  0.000E+00  0.00000  0.00000  2.4331E-01  0.0000E+00  1.4581E-01  0.0000E+00  1.0306E-01  0.0000E+00  7.6504E-02  0.0000E+00  4.6240E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  2.1118E-02  6.8108E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  1.6461E-04  1.5837E-04  3.7877E-02  3.8497E-03 -1.0000E+00  3.0379E+03  1.1196E+03  2.9399E+03   5.6759  -0.2513   0.6096   0.8970   0.4931   0.9107   0.5540   0.0853   2.0521  -0.2155   0.2384  -0.8136   7.4337   6.8242   5.9272   5.4341   5.0165   3.9603   4.4291   3.8751   5.7117   6.1656   5.1136  7.1595E-01  2.0554E-17  1.0194E-04  2.6996E-01  3.8487E-16  4.1067E-10  3.6607E-26  1.6378E-10  7.6423E-10  3.3838E-09  2.4475E-03  2.9658E-05  2.3870E-30  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  2.1653E-01  1.6622E-18  8.7441E-06  7.6905E-01  7.0242E-06  1.5111E-06  3.1181E-22  3.6114E-03  9.5541E-08  5.9045E-03  9.6007E-05  6.3650E-09  5.0353E-07  1.2124E-03  3.0572E-06  7.2286E-05  5.7672E-05  5.7831E-04  7.6263E-05  8.7325E-05  6.1904E-28  5.8310E-05  6.4033E-04
 289  1.5581904955E+10  3.708635 -0.370366 -4.160336    0.79901463     0.83387  4.50  3.380E-07 -13.041214  7.152808 17.430629  2.341906  7.152808  0.000000  2.341906  6.2693E+00  4.7714E-03  1.6188E-07  0.7568422  6.766E-01  6.39868 -0.26927  0.0000000  0.000E+00  0.00000  0.00000  2.4331E-01  0.0000E+00  1.4581E-01  0.0000E+00  1.0306E-01  0.0000E+00  7.6504E-02  0.0000E+00  4.6240E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  2.1118E-02  6.8108E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  1.6461E-04  1.5837E-04  3.7877E-02  3.8497E-03 -1.0000E+00  3.0379E+03  1.1196E+03  2.9399E+03   5.6759  -0.2513   0.6096   0.8970   0.4931   0.9107   0.5540   0.0853   2.0521  -0.2155   0.2384  -0.8136   7.4337   6.8242   5.9272   5.4341   5.0165   3.9603   4.4291   3.8751   5.7117   6.1656   5.1136  7.1595E-01  2.0554E-17  1.0194E-04  2.6996E-01  3.8487E-16  4.1067E-10  3.6607E-26  1.6378E-10  7.6423E-10  3.3838E-09  2.4475E-03  2.9658E-05  2.3870E-30  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  2.1653E-01  1.6622E-18  8.7441E-06  7.6905E-01  7.0242E-06  1.5111E-06  3.1181E-22  3.6114E-03  9.5541E-08  5.9045E-03  9.6007E-05  6.3650E-09  5.0353E-07  1.2124E-03  3.0572E-06  7.2286E-05  5.7672E-05  5.7831E-04  7.6263E-05  8.7325E-05  6.1904E-28  5.8310E-05  6.4033E-04
 290  1.5581904955E+10  3.708635 -0.370366 -4.160336    0.79901463     0.83387  4.50  3.380E-07 -13.041214  7.152808 17.430629  2.341906  7.152808  0.000000  2.341906  6.2693E+00  4.7714E-03  1.6188E-07  0.7568422  6.766E-01  6.39868 -0.26927  0.0000000  0.000E+00  0.00000  0.00000  2.4331E-01  0.0000E+00  1.4581E-01  0.0000E+00  1.0306E-01  0.0000E+00  7.6504E-02  0.0000E+00  4.6240E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  2.1118E-02  6.8108E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  1.6461E-04  1.5837E-04  3.7877E-02  3.8497E-03 -1.0000E+00  3.0379E+03  1.1196E+03  2.9399E+03   5.6759  -0.2513   0.6096   0.8970   0.4931   0.9107   0.5540   0.0853   2.0521  -0.2155   0.2384  -0.8136   7.4337   6.8242   5.9272   5.4341   5.0165   3.9603   4.4291   3.8751   5.7117   6.1656   5.1136  7.1595E-01  2.0554E-17  1.0194E-04  2.6996E-01  3.8487E-16  4.1067E-10  3.6607E-26  1.6378E-10  7.6423E-10  3.3838E-09  2.4475E-03  2.9658E-05  2.3870E-30  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  2.1653E-01  1.6622E-18  8.7441E-06  7.6905E-01  7.0242E-06  1.5111E-06  3.1181E-22  3.6114E-03  9.5541E-08  5.9045E-03  9.6007E-05  6.3650E-09  5.0353E-07  1.2124E-03  3.0572E-06  7.2286E-05  5.7672E-05  5.7831E-04  7.6263E-05  8.7325E-05  6.1904E-28  5.8310E-05  6.4033E-04
 291  1.5581904955E+10  3.708635 -0.370366 -4.160336    0.79901463     0.83387  4.50  3.380E-07 -13.041214  7.152808 17.430629  2.341906  7.152808  0.000000  2.341906  6.2693E+00  4.7714E-03  1.6188E-07  0.7568422  6.766E-01  6.39868 -0.26927  0.0000000  0.000E+00  0.00000  0.00000  2.4331E-01  0.0000E+00  1.4581E-01  0.0000E+00  1.0306E-01  0.0000E+00  7.6504E-02  0.0000E+00  4.6240E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  2.1118E-02  6.8108E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  1.6461E-04  1.5837E-04  3.7877E-02  3.8497E-03 -1.0000E+00  3.0379E+03  1.1196E+03  2.9399E+03   5.6759  -0.2513   0.6096   0.8970   0.4931   0.9107   0.5540   0.0853   2.0521  -0.2155   0.2384  -0.8136   7.4337   6.8242   5.9272   5.4341   5.0165   3.9603   4.4291   3.8751   5.7117   6.1656   5.1136  7.1595E-01  2.0554E-17  1.0194E-04  2.6996E-01  3.8487E-16  4.1067E-10  3.6607E-26  1.6378E-10  7.6423E-10  3.3838E-09  2.4475E-03  2.9658E-05  2.3870E-30  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  2.1653E-01  1.6622E-18  8.7441E-06  7.6905E-01  7.0242E-06  1.5111E-06  3.1181E-22  3.6114E-03  9.5541E-08  5.9045E-03  9.6007E-05  6.3650E-09  5.0353E-07  1.2124E-03  3.0572E-06  7.2286E-05  5.7672E-05  5.7831E-04  7.6263E-05  8.7325E-05  6.1904E-28  5.8310E-05  6.4033E-04
 292  1.5581904955E+10  3.708635 -0.370366 -4.160336    0.79901463     0.83387  4.50  3.380E-07 -13.041214  7.152808 17.430629  2.341906  7.152808  0.000000  2.341906  6.2693E+00  4.7714E-03  1.6188E-07  0.7568422  6.766E-01  6.39868 -0.26927  0.0000000  0.000E+00  0.00000  0.00000  2.4331E-01  0.0000E+00  1.4581E-01  0.0000E+00  1.0306E-01  0.0000E+00  7.6504E-02  0.0000E+00  4.6240E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  2.1118E-02  6.8108E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  1.6461E-04  1.5837E-04  3.7877E-02  3.8497E-03 -1.0000E+00  3.0379E+03  1.1196E+03  2.9399E+03   5.6759  -0.2513   0.6096   0.8970   0.4931   0.9107   0.5540   0.0853   2.0521  -0.2155   0.2384  -0.8136   7.4337   6.8242   5.9272   5.4341   5.0165   3.9603   4.4291   3.8751   5.7117   6.1656   5.1136  7.1595E-01  2.0554E-17  1.0194E-04  2.6996E-01  3.8487E-16  4.1067E-10  3.6607E-26  1.6378E-10  7.6423E-10  3.3838E-09  2.4475E-03  2.9658E-05  2.3870E-30  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  2.1653E-01  1.6622E-18  8.7441E-06  7.6905E-01  7.0242E-06  1.5111E-06  3.1181E-22  3.6114E-03  9.5541E-08  5.9045E-03  9.6007E-05  6.3650E-09  5.0353E-07  1.2124E-03  3.0572E-06  7.2286E-05  5.7672E-05  5.7831E-04  7.6263E-05  8.7325E-05  6.1904E-28  5.8310E-05  6.4033E-04
 293  1.5581904955E+10  3.708635 -0.370366 -4.160336    0.79901463     0.83387  4.50  3.380E-07 -13.041214  7.152808 17.430629  2.341906  7.152808  0.000000  2.341906  6.2693E+00  4.7714E-03  1.6188E-07  0.7568422  6.766E-01  6.39868 -0.26927  0.0000000  0.000E+00  0.00000  0.00000  2.4331E-01  0.0000E+00  1.4581E-01  0.0000E+00  1.0306E-01  0.0000E+00  7.6504E-02  0.0000E+00  4.6240E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  2.1118E-02  6.8108E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  1.6461E-04  1.5837E-04  3.7877E-02  3.8497E-03 -1.0000E+00  3.0379E+03  1.1196E+03  2.9399E+03   5.6759  -0.2513   0.6096   0.8970   0.4931   0.9107   0.5540   0.0853   2.0521  -0.2155   0.2384  -0.8136   7.4337   6.8242   5.9272   5.4341   5.0165   3.9603   4.4291   3.8751   5.7117   6.1656   5.1136  7.1595E-01  2.0554E-17  1.0194E-04  2.6996E-01  3.8487E-16  4.1067E-10  3.6607E-26  1.6378E-10  7.6423E-10  3.3838E-09  2.4475E-03  2.9658E-05  2.3870E-30  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  2.1653E-01  1.6622E-18  8.7441E-06  7.6905E-01  7.0242E-06  1.5111E-06  3.1181E-22  3.6114E-03  9.5541E-08  5.9045E-03  9.6007E-05  6.3650E-09  5.0353E-07  1.2124E-03  3.0572E-06  7.2286E-05  5.7672E-05  5.7831E-04  7.6263E-05  8.7325E-05  6.1904E-28  5.8310E-05  6.4033E-04
 294  1.5581904955E+10  3.708635 -0.370366 -4.160336    0.79901463     0.83387  4.50  3.380E-07 -13.041214  7.152808 17.430629  2.341906  7.152808  0.000000  2.341906  6.2693E+00  4.7714E-03  1.6188E-07  0.7568422  6.766E-01  6.39868 -0.26927  0.0000000  0.000E+00  0.00000  0.00000  2.4331E-01  0.0000E+00  1.4581E-01  0.0000E+00  1.0306E-01  0.0000E+00  7.6504E-02  0.0000E+00  4.6240E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  2.1118E-02  6.8108E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  1.6461E-04  1.5837E-04  3.7877E-02  3.8497E-03 -1.0000E+00  3.0379E+03  1.1196E+03  2.9399E+03   5.6759  -0.2513   0.6096   0.8970   0.4931   0.9107   0.5540   0.0853   2.0521  -0.2155   0.2384  -0.8136   7.4337   6.8242   5.9272   5.4341   5.0165   3.9603   4.4291   3.8751   5.7117   6.1656   5.1136  7.1595E-01  2.0554E-17  1.0194E-04  2.6996E-01  3.8487E-16  4.1067E-10  3.6607E-26  1.6378E-10  7.6423E-10  3.3838E-09  2.4475E-03  2.9658E-05  2.3870E-30  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  2.1653E-01  1.6622E-18  8.7441E-06  7.6905E-01  7.0242E-06  1.5111E-06  3.1181E-22  3.6114E-03  9.5541E-08  5.9045E-03  9.6007E-05  6.3650E-09  5.0353E-07  1.2124E-03  3.0572E-06  7.2286E-05  5.7672E-05  5.7831E-04  7.6263E-05  8.7325E-05  6.1904E-28  5.8310E-05  6.4033E-04
 295  1.5581904955E+10  3.708635 -0.370366 -4.160336    0.79901463     0.83387  4.50  3.380E-07 -13.041214  7.152808 17.430629  2.341906  7.152808  0.000000  2.341906  6.2693E+00  4.7714E-03  1.6188E-07  0.7568422  6.766E-01  6.39868 -0.26927  0.0000000  0.000E+00  0.00000  0.00000  2.4331E-01  0.0000E+00  1.4581E-01  0.0000E+00  1.0306E-01  0.0000E+00  7.6504E-02  0.0000E+00  4.6240E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  2.1118E-02  6.8108E-02  0.0000E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  0.00E+00  0.0000E+00  0.00E+00  0.0000E+00  0.00E+00  1.6461E-04  1.5837E-04  3.7877E-02  3.8497E-03 -1.0000E+00  3.0379E+03  1.1196E+03  2.9399E+03   5.6759  -0.2513   0.6096   0.8970   0.4931   0.9107   0.5540   0.0853   2.0521  -0.2155   0.2384  -0.8136   7.4337   6.8242   5.9272   5.4341   5.0165   3.9603   4.4291   3.8751   5.7117   6.1656   5.1136  7.1595E-01  2.0554E-17  1.0194E-04  2.6996E-01  3.8487E-16  4.1067E-10  3.6607E-26  1.6378E-10  7.6423E-10  3.3838E-09  2.4475E-03  2.9658E-05  2.3870E-30  7.2361E-04  1.7796E-06  5.9905E-03  2.4181E-06  1.3510E-05  5.2860E-07  1.2124E-03  3.0515E-06  9.8156E-05  3.0627E-05  5.7831E-04  7.6263E-05  8.7325E-05  1.0000E-50  5.8310E-05  6.4033E-04  2.1653E-01  1.6622E-18  8.7441E-06  7.6905E-01  7.0242E-06  1.5111E-06  3.1181E-22  3.6114E-03  9.5541E-08  5.9045E-03  9.6007E-05  6.3650E-09  5.0353E-07  1.2124E-03  3.0572E-06  7.2286E-05  5.7672E-05  5.7831E-04  7.6263E-05  8.7325E-05  6.1904E-28  5.8310E-05  6.4033E-04
